X,         Y      ,Time,Street,        Offense,Date     ,Tract,Lat,Long
1347317.7,406004.4817,34098,1725 MARY ST,RAPE,5/9/93,170200,40.42630587,-79.98148173
1354730.597,407421.4244,34098,3600 FRAZIER ST,AGGRAVATED ASSAULT,5/9/93,40900,40.43070521,-79.95499047
1348729.453,411906.1316,34098,2128 ELMORE SQ,ROBBERY,5/9/93,51100,40.44259854,-79.97694692
1372657.933,415470.4034,34098,7578 FORMOSA WY,AGGRAVATED ASSAULT,5/9/93,130300,40.45400378,-79.89131244
1340541.773,417233.0602,34098,1207 FEDERAL ST,ROBBERY,5/9/93,220600,40.45664571,-80.00684305
1350521.931,411393.2868,34099,315 BURROWS ST,ROBBERY,5/10/93,51000,40.44131511,-79.97046262
1341798.244,412142.359,34099,226 SIXTH ST,ROBBERY,5/10/93,20100,40.44276436,-80.00186291
1370632.319,415928.3019,34099,7128 HAMILTON AV,ROBBERY,5/10/93,130300,40.4551253,-79.89862917
1350573.339,418076.2859,34099,3100 SPRING WY,ROBBERY,5/10/93,20300,40.45965764,-79.97088174
1335451.893,395255.114,34100,533 BROOKLINE BL,ROBBERY,5/11/93,191900,40.39597772,-80.02309506
1350136.038,400090.272,34100,1005 FISHER ST,AGGRAVATED ASSAULT,5/11/93,160600,40.41027148,-79.97082748
1341133.226,405985.9286,34100,109 KATHLEEN ST,AGGRAVATED ASSAULT,5/11/93,180700,40.4258239,-80.003687
1345157.228,407118.9859,34100,900 CABOT WY,ROBBERY,5/11/93,170200,40.4292141,-79.989341
1342648.362,413184.9933,34100,1 TWENTY-NINTH ST,AGGRAVATED ASSAULT,5/11/93,20100,40.44568492,-79.99890497
1348453.443,414114.3995,34100,805 WHITESIDE RD,AGGRAVATED ASSAULT,5/11/93,50900,40.44863919,-79.97813841
1319632.378,414952.988,34100,1900 BROADHEAD FORDING RD,AGGRAVATED ASSAULT,5/11/93,280800,40.44889808,-80.08173945
1355780.866,415130.0429,34100,4600 CENTRE AV,ROBBERY,5/11/93,50700,40.45193068,-79.95190926
1377558.233,415149.0335,34100,2230 EAST HILLS DR,AGGRAVATED ASSAULT,5/11/93,130600,40.45344666,-79.87368099
1337500.885,416510.4799,34100,912 BEHAN ST,ROBBERY,5/11/93,220600,40.45444908,-80.01770035
1343220.74,417596.6193,34100,800 SPRING GARDEN AV,AGGRAVATED ASSAULT,5/11/93,230400,40.45783086,-79.99725241
1343060.09,424344.7356,34100,742 MT. PLEASANT RD,AGGRAVATED ASSAULT,5/11/93,260900,40.47633711,-79.99844689
1341993.916,426104.0331,34100,400 MT. PLEASANT RD,ROBBERY,5/11/93,260900,40.4810902,-80.00243939
1350086.06,414532.1843,34101,700 JUNILLA ST,ROBBERY,5/12/93,50900,40.44989855,-79.97231185
1338715.819,415189.4312,34101,700 BRIGHTON RD,ROBBERY,5/12/93,220100,40.45090955,-80.01321436
1371876.56,416654.1643,34101,7300 FRANKSTOWN AV,ROBBERY,5/12/93,130300,40.4572002,-79.89422267
1369100.63,417211.977,34101,6837 FRANKSTOWN AV,AGGRAVATED ASSAULT,5/12/93,120700,40.45854551,-79.90424411
1360724.928,421376.4122,34101,5349 CORNWALL ST,AGGRAVATED ASSAULT,5/12/93,101600,40.46940862,-79.93470442
1355060.093,409162.1195,34102,3423 WARD ST,RAPE,5/13/93,40600,40.43550451,-79.95396327
1352680.138,409865.1537,34102,3300 FORBES AV,ROBBERY,5/13/93,40900,40.43727039,-79.96257366
1350710.919,415254.642,34102,800 FRANCIS ST,ROBBERY,5/13/93,50900,40.4519242,-79.97013258
1329478.949,396572.248,34103,3210 BANKSVILLE RD,ROBBERY,5/14/93,202300,40.39916809,-80.04465545
1345406.637,401767.4002,34103,300 BROWNSVILLE RD,ROBBERY,5/14/93,300100,40.41454604,-79.98795829
1342859.207,412544.988,34103,212 NINTH ST,RAPE,5/14/93,20100,40.44394341,-79.99808912
1348459.834,414104.4569,34103,803 WHITESIDE RD,AGGRAVATED ASSAULT,5/14/93,50900,40.44861235,-79.97811455
1348459.834,414104.4569,34103,803 WHITESIDE RD,ROBBERY,5/14/93,50900,40.44861235,-79.97811455
1374494.196,416012.3857,34103,7900 FRANKSTOWN AV,ROBBERY,5/14/93,130600,40.4556131,-79.884763
1339542.928,418150.4737,34103,227 E JEFFERSON ST,AGGRAVATED ASSAULT,5/14/93,250300,40.45909306,-80.01051565
1342741.279,423875.143,34103,874 MT. PLEASANT RD,ROBBERY,5/14/93,260900,40.47502622,-79.99954952
1353708.051,411315.4463,34104,100 MEYRAN AV,ROBBERY,5/15/93,40500,40.44132082,-79.95901234
1349788.59,414379.1155,34104,2419 WEBSTER AV,ROBBERY,5/15/93,50100,40.44945796,-79.97336653
1361449.082,418642.0764,34104,200 S NEGLEY AV,ROBBERY,5/15/93,80700,40.46195434,-79.93185966
1359879.997,422397.0332,34104,5300 FERN ST,AGGRAVATED ASSAULT,5/15/93,101600,40.47215194,-79.93783123
1344011.123,402520.0021,34105,300 CHARLES ST,AGGRAVATED ASSAULT,5/16/93,300100,40.4165141,-79.99303703
1343018.142,412305.8324,34105,814 LIBERTY AV,ROBBERY,5/16/93,20100,40.44329824,-79.99749641
1347452.441,413491.5062,34105,2008 BEDFORD AV,ROBBERY,5/16/93,50100,40.44686052,-79.98167743
1372860.694,415635.272,34105,700 N BRADDOCK AV,ROBBERY,5/16/93,130400,40.4544697,-79.89059841
1372691.649,416444.2577,34105,7435 FRANKSTOWN AV,AGGRAVATED ASSAULT,5/16/93,130200,40.45667846,-79.89127616
1367713.155,419244.6216,34105,6439 SHETLAND ST,AGGRAVATED ASSAULT,5/16/93,120400,40.46403042,-79.90940732
1350994.375,415366.4305,34106,2809 BEDFORD AV,ROBBERY,5/17/93,50900,40.45225052,-79.96912445
1342810.289,415644.2329,34106,601 PRESSLEY ST,ROBBERY,5/17/93,230400,40.45244464,-79.99854831
1359257.195,417170.6014,34106,452 S ATLANTIC AV,AGGRAVATED ASSAULT,5/17/93,80600,40.4577675,-79.9396034
1359257.195,417170.6014,34106,452 S ATLANTIC AV,ROBBERY,5/17/93,80600,40.4577675,-79.9396034
1361032.991,418767.3136,34106,5510 CORAL ST,AGGRAVATED ASSAULT,5/17/93,80700,40.46226979,-79.93336568
1360523.959,421456.2035,34106,5329 CORNWALL ST,ROBBERY,5/17/93,101600,40.46961393,-79.93543362
1362603.103,421985.7914,34106,5532 BAYWOOD ST,ROBBERY,5/17/93,111300,40.47120818,-79.9280099
1341024.178,411126.924,34107,500 STANWIX ST,ROBBERY,5/18/93,20100,40.4399237,-80.00454994
1372333.963,415942.4149,34107,712 COLLIER ST,ROBBERY,5/18/93,130400,40.4552775,-79.8925174
1358016.186,419541.7478,34107,217 GROSS ST,ROBBERY,5/18/93,80900,40.46418972,-79.94427342
1353303.56,422346.3128,34107,161 FORTY-THIRD ST,ROBBERY,5/18/93,90100,40.47156316,-79.96145743
1347717.339,406944.8634,34108,1800 E CARSON ST,ROBBERY,5/19/93,170200,40.4289141,-79.980132
1354946.131,408352.7611,34108,3300 WARD ST,ROBBERY,5/19/93,40900,40.43327571,-79.95429998
1346475.842,410535.3245,34108,1500 FIFTH AV,ROBBERY,5/19/93,10300,40.43868062,-79.98491647
1350223.162,412741.8672,34108,2400 BRACKENRIDGE ST,ROBBERY,5/19/93,51000,40.44499517,-79.97165755
1340029.875,416753.2604,34108,212 W NORTH AV,ROBBERY,5/19/93,220600,40.45529317,-80.00863788
1362057.161,417053.9503,34108,600 COLLEGE AV,ROBBERY,5/19/93,70500,40.4576375,-79.92953414
1357644.276,399583.6342,34109,4900 SECOND AV,ROBBERY,5/20/93,151500,40.40939628,-79.94382794
1364285.387,411226.0513,34109,5858 NORTHUMBERLAND ST,AGGRAVATED ASSAULT,5/20/93,140300,40.44179546,-79.9210144
1344170.64,412724.7994,34109,1101 LIBERTY AV,ROBBERY,5/20/93,20100,40.44452837,-79.99339525
1374151.279,414540.3545,34109,7914 INGLENOOK PL,ROBBERY,5/20/93,130400,40.45155081,-79.88586699
1370368.009,417517.0119,34109,7040 IDLEWILD ST,AGGRAVATED ASSAULT,5/20/93,130100,40.45946734,-79.89971763
1358885.798,398469.1568,34110,318 JOHNSTON AV,AGGRAVATED ASSAULT,5/21/93,151500,40.40642253,-79.93927176
1344033.112,404488.5876,34110,800 E WARRINGTON AV,ROBBERY,5/21/93,180300,40.42191767,-79.99313765
1351628.017,410839.9492,34110,100 BURROWS ST,ROBBERY,5/21/93,40200,40.43987295,-79.96644011
1342181.588,417501.3684,34110,1214 OCALA ST,AGGRAVATED ASSAULT,5/21/93,230400,40.45749684,-80.00097678
1355541.299,418711.26,34110,400 ELLA ST,ROBBERY,5/21/93,80200,40.46174163,-79.95309082
1363918.673,420176.8477,34110,6000 EAST LIBERTY BL,AGGRAVATED ASSAULT,5/21/93,111500,40.46633312,-79.92312277
1353206.466,421495.8991,34110,4012 BUTLER ST,AGGRAVATED ASSAULT,5/21/93,90200,40.46922285,-79.96172976
1341597.197,412760.4712,34111,100 SIXTH ST,AGGRAVATED ASSAULT,5/22/93,20100,40.44444645,-80.00264163
1341597.197,412760.4712,34111,100 SIXTH ST,ROBBERY,5/22/93,20100,40.44444645,-80.00264163
1346503.356,413399.9595,34111,1800 CLIFF ST,ROBBERY,5/22/93,30500,40.44654343,-79.9850781
1340606.71,414947.3058,34111,1 S COMMONS ST,ROBBERY,5/22/93,220400,40.45037794,-80.00639992
1338715.819,415189.4312,34111,700 BRIGHTON RD,ROBBERY,5/22/93,220100,40.45090955,-80.01321436
1376610.237,416312.6262,34111,8427 BRICELYN ST,AGGRAVATED ASSAULT,5/22/93,130600,40.45657716,-79.87718722
1376610.237,416312.6262,34111,8427 BRICELYN ST,ROBBERY,5/22/93,130600,40.45657716,-79.87718722
1367700.379,416939.5897,34111,6700 HAMILTON AV,ROBBERY,5/22/93,120700,40.45770417,-79.90925069
1340758.072,417365.7931,34111,100 PARKHURST ST,ROBBERY,5/22/93,220600,40.45702511,-80.0060782
1361745.729,419343.2848,34111,5600 PENN AV,ROBBERY,5/22/93,111500,40.46389868,-79.93085611
1372115.722,414727.1793,34112,7530 SUSQUEHANNA ST,AGGRAVATED ASSAULT,5/23/93,130300,40.45192814,-79.89319544
1346643.705,414925.279,34112,1800 PENN AV,ROBBERY,5/23/93,20300,40.45073882,-79.98471265
1320842.608,415152.899,34112,421 VILLAGE RD,AGGRAVATED ASSAULT,5/23/93,280800,40.44953427,-80.07741137
1344678.829,403683.7168,34113,322 KNOX AV,ROBBERY,5/24/93,180300,40.419754,-79.99074583
1352950.092,410617.8522,34113,3404 FIFTH AV,ROBBERY,5/24/93,40500,40.43935446,-79.96167186
1353955.983,411064.9595,34113,3600 FORBES AV,ROBBERY,5/24/93,40500,40.44065047,-79.95809936
1341567.457,411827.0118,34113,100 FIFTH AV,ROBBERY,5/24/93,20100,40.44188286,-80.00266291
1348734.301,411911.5587,34113,2100 ELMORE SQ,ROBBERY,5/24/93,51100,40.44261377,-79.97693
1348393.591,414133.5348,34113,812 WHITESIDE RD,ROBBERY,5/24/93,50900,40.44868755,-79.97835513
1340957.639,417846.3588,34113,1417 SANDUSKY ST,RAPE,5/24/93,220600,40.45835782,-80.00540538
1363357.319,418562.9525,34113,100 N HIGHLAND AV,ROBBERY,5/24/93,111500,40.46186641,-79.92499685
1340532.557,422072.6929,34113,2500 MAPLE AV,ROBBERY,5/24/93,261400,40.46992545,-80.00732065
1351548.796,410448.5835,34114,174 BURROWS ST,ROBBERY,5/25/93,40200,40.43879353,-79.96668935
1341844.643,410650.6032,34114,200 WOOD ST,ROBBERY,5/25/93,20100,40.43867408,-80.00155962
1348782.841,412025.9435,34114,2129 ELMORE SQ,ROBBERY,5/25/93,51100,40.44293101,-79.97676602
1348298.136,414356.0036,34114,853 WHITESIDE RD,AGGRAVATED ASSAULT,5/25/93,50900,40.44929142,-79.97871817
1349788.59,414379.1155,34114,2419 WEBSTER AV,ROBBERY,5/25/93,50100,40.44945796,-79.97336653
1372990.15,414546.4143,34114,7700 TIOGA ST,AGGRAVATED ASSAULT,5/25/93,130400,40.45149029,-79.89003855
1371067.401,416204.8961,34114,7200 KELLY ST,AGGRAVATED ASSAULT,5/25/93,130300,40.45591336,-79.89709034
1343172.572,417158.1081,34114,800 LOVITT WY,ROBBERY,5/25/93,230400,40.45662418,-79.99738536
1343777.798,417725.6781,34114,900 SPRING GARDEN AV,ROBBERY,5/25/93,241200,40.4582239,-79.995263
1341537.166,404529.5256,34115,143 HABERMAN AV,AGGRAVATED ASSAULT,5/26/93,180900,40.42185565,-80.00210317
1341537.166,404529.5256,34115,143 HABERMAN AV,ROBBERY,5/26/93,180900,40.42185565,-80.00210317
1363563.3,409889.0909,34115,5700 FORBES AV,RAPE,5/26/93,141300,40.43807787,-79.92348969
1348815.429,412062.4254,34115,2105 ELMORE SQ,ROBBERY,5/26/93,51100,40.44303338,-79.97665228
1348680.281,412830.3652,34115,2100 CENTRE AV,AGGRAVATED ASSAULT,5/26/93,50100,40.44513135,-79.97720727
1351890.594,413720.8566,34115,453 ROBINSON CT,AGGRAVATED ASSAULT,5/26/93,51000,40.44779662,-79.96575672
1342810.289,415644.2329,34115,601 PRESSLEY ST,ROBBERY,5/26/93,230400,40.45244464,-79.99854831
1367703.744,415769.0146,34115,6800 THOMAS BL,ROBBERY,5/26/93,140500,40.45449214,-79.90913576
1361206.946,416023.7661,34115,5700 ELLSWORTH AV,ROBBERY,5/26/93,70500,40.45475289,-79.93249706
1362587.137,417469.2753,34115,5900 RAVENNA ST,ROBBERY,5/26/93,70500,40.4588131,-79.927667
1373097.57,419685.4097,34115,1500 OBERLIN ST,ROBBERY,5/26/93,120200,40.46559977,-79.89010012
1351419.142,410434.6136,34116,171 BURROWS ST,ROBBERY,5/27/93,51000,40.43874626,-79.96715374
1341567.457,411827.0118,34116,100 FIFTH AV,ROBBERY,5/27/93,20100,40.44188286,-80.00266291
1342564.121,411978.4089,34116,600 WOOD ST,ROBBERY,5/27/93,20100,40.44236803,-79.99909715
1351837.468,413506.2005,34116,461 ROBINSON CT,AGGRAVATED ASSAULT,5/27/93,51000,40.44720392,-79.9659282
1340606.71,414947.3058,34116,1 S COMMONS ST,ROBBERY,5/27/93,220400,40.45037794,-80.00639992
1342810.289,415644.2329,34116,601 PRESSLEY ST,ROBBERY,5/27/93,230400,40.45244464,-79.99854831
1372630.944,416462.5828,34116,7423 FRANKSTOWN AV,AGGRAVATED ASSAULT,5/27/93,130200,40.45672471,-79.89149584
1372630.944,416462.5828,34116,7423 FRANKSTOWN AV,ROBBERY,5/27/93,130200,40.45672471,-79.89149584
1360775.308,417807.9792,34116,354 STRATFORD AV,ROBBERY,5/27/93,80700,40.45961974,-79.93420621
1367090.554,419373.5206,34116,527 PAULSON AV,AGGRAVATED ASSAULT,5/27/93,120400,40.46434233,-79.91165558
1349210.683,402314.2431,34117,2300 SPRING ST,ROBBERY,5/28/93,160300,40.41631044,-79.97435059
1351245.629,410444.7832,34117,201 BURROWS ST,RAPE,5/28/93,51000,40.43876221,-79.96777782
1348734.301,411911.5587,34117,2100 ELMORE SQ,ROBBERY,5/28/93,51100,40.44261377,-79.97693
1350147.269,413842.7091,34117,2448 WYLIE AV,AGGRAVATED ASSAULT,5/28/93,50100,40.44801077,-79.97202965
1350147.269,413842.7091,34117,2448 WYLIE AV,ROBBERY,5/28/93,50100,40.44801077,-79.97202965
1372385.003,414506.5685,34117,500 N BRADDOCK AV,ROBBERY,5/28/93,130400,40.45134067,-79.89220889
1345057.765,419360.988,34117,1500 RHINE ST,ROBBERY,5/28/93,262000,40.46280059,-79.99081385
1360459.043,420216.8621,34117,5400 KINCAID ST,ROBBERY,5/28/93,111400,40.46620859,-79.93555665
1356958.845,398518.3006,34118,291 W ELIZABETH ST,AGGRAVATED ASSAULT,5/29/93,150100,40.40642607,-79.94619345
1352566.484,401830.6874,34118,2942 DEVLIN ST,ROBBERY,5/29/93,160300,40.41521486,-79.96225885
1352262.354,402747.7594,34118,3215 ARLINGTON AV,ROBBERY,5/29/93,160400,40.41771052,-79.96343328
1350933.287,404823.2241,34118,2700 MCCORD ST,ROBBERY,5/29/93,160800,40.42331436,-79.96839231
1371969.393,415286.0478,34118,566 PANKE AV,ROBBERY,5/29/93,130300,40.45345202,-79.89376983
1342810.289,415644.2329,34118,601 PRESSLEY ST,RAPE,5/29/93,230400,40.45244464,-79.99854831
1369763.612,419226.243,34118,1000 LINCOLN AV,ROBBERY,5/29/93,120700,40.46411736,-79.90203868
1355224.56,420243.633,34118,4201 PENN AV,ROBBERY,5/29/93,90200,40.46592496,-79.95436622
1371601.945,421518.0467,34118,7159 CHURCHLAND ST,ROBBERY,5/29/93,120100,40.47052924,-79.89563386
1335451.893,395255.114,34119,533 BROOKLINE BL,ROBBERY,5/30/93,191900,40.39597772,-80.02309506
1349480.443,399629.6748,34119,971 CRESSWELL AV,ROBBERY,5/30/93,160600,40.40896226,-79.9731394
1345444.267,402556.5182,34119,100 CHARLES ST,ROBBERY,5/30/93,300100,40.4167141,-79.987895
1342225.421,404864.8264,34119,435 EDGEMONT ST,ROBBERY,5/30/93,180700,40.4228239,-79.99966264
1349989.448,405320.5997,34119,2500 JOSEPHINE ST,AGGRAVATED ASSAULT,5/30/93,160800,40.4246141,-79.97182623
1349989.448,405320.5997,34119,2500 JOSEPHINE ST,ROBBERY,5/30/93,160800,40.4246141,-79.97182623
1348607.722,407670.6061,34119,1 S TWENTIETH ST,ROBBERY,5/30/93,170200,40.4309673,-79.97700043
1363144.394,407968.2113,34119,5700 HOBART ST,ROBBERY,5/30/93,141300,40.43277835,-79.92482425
1370987.911,411307.8184,34119,500 S BRADDOCK AV,ROBBERY,5/30/93,140600,40.44246959,-79.89694812
1365047.032,412883.7178,34119,1300 BEECHWOOD BL,ROBBERY,5/30/93,140400,40.44639573,-79.91842504
1347608.69,413272.792,34119,2017 WEBSTER AV,AGGRAVATED ASSAULT,5/30/93,50100,40.44627118,-79.98109635
1348393.591,414133.5348,34119,812 WHITESIDE RD,AGGRAVATED ASSAULT,5/30/93,50900,40.44868755,-79.97835513
1373915.743,417668.5023,34119,1302 FERRIS CT,AGGRAVATED ASSAULT,5/30/93,130100,40.46011939,-79.88698505
1373915.743,417668.5023,34119,1302 FERRIS CT,ROBBERY,5/30/93,130100,40.46011939,-79.88698505
1349671.388,400234.2782,34120,952 FISHER ST,MURDER/MANSLAUGHTER,5/31/93,160600,40.41063457,-79.97250856
1372466.435,415528.2114,34120,7540 FORMOSA WY,AGGRAVATED ASSAULT,5/31/93,130300,40.45414967,-79.8920054
1350803.138,406481.2562,34121,2518 E CARSON ST,AGGRAVATED ASSAULT,6/1/93,160900,40.42785525,-79.96900925
1341265.081,411504.6001,34121,100 FORBES AV,ROBBERY,6/1/93,20100,40.44097696,-80.00371936
1342956.589,412328.0648,34121,801 LIBERTY AV,ROBBERY,6/1/93,20100,40.44335495,-79.99771952
1343728.002,412548.6433,34121,1000 LIBERTY AV,AGGRAVATED ASSAULT,6/1/93,20100,40.4440141,-79.994969
1373071.953,415158.2466,34121,600 DURANGO WY,ROBBERY,6/1/93,130400,40.45317471,-79.88979796
1371353.819,416994.974,34121,7200 FOREST WY,ROBBERY,6/1/93,130200,40.45810059,-79.89613039
1358973.181,420273.6799,34121,300 N EVALINE ST,AGGRAVATED ASSAULT,6/1/93,101700,40.46626346,-79.94090034
1372963.718,422178.6236,34121,1700 LINCOLN AV,ROBBERY,6/1/93,120200,40.47243269,-79.89079824
1348864.822,412905.4008,34122,2154 CENTRE AV,ROBBERY,6/2/93,50100,40.44535003,-79.97655123
1348605.093,413070.0186,34122,2147 WYLIE AV,ROBBERY,6/2/93,50100,40.44578378,-79.97749904
1347461.335,413118.959,34122,2000 WEBSTER AV,AGGRAVATED ASSAULT,6/2/93,50100,40.44583882,-79.98161166
1347461.335,413118.959,34122,2000 WEBSTER AV,ROBBERY,6/2/93,50100,40.44583882,-79.98161166
1372385.003,414506.5685,34122,500 N BRADDOCK AV,ROBBERY,6/2/93,130400,40.45134067,-79.89220889
1373228.739,415179.8227,34122,625 BRUSHTON AV,ROBBERY,6/2/93,130400,40.45324434,-79.88923661
1371294.453,416886.3629,34122,7200 FRANKSTOWN AV,ROBBERY,6/2/93,130300,40.45779858,-79.89633418
1340121.957,417853.6144,34122,100 JACKSONIA ST,ROBBERY,6/2/93,250300,40.45831911,-80.0084082
1335840.693,420416.0529,34122,2323 BRIGHTON RD,ROBBERY,6/2/93,270400,40.46504911,-80.0240255
1363563.3,409889.0909,34123,5700 FORBES AV,ROBBERY,6/3/93,141300,40.43807787,-79.92348969
1356041.924,413686.6011,34123,144 N DITHRIDGE ST,ROBBERY,6/3/93,40400,40.44798754,-79.95084224
1372328.144,415358.5859,34123,7500 HAMILTON AV,AGGRAVATED ASSAULT,6/3/93,130300,40.45367498,-79.89248741
1341249.957,415880.6288,34123,255 E OHIO ST,ROBBERY,6/3/93,220400,40.45298415,-80.00417494
1342015.233,416200.5587,34123,714 CEDAR AV,ROBBERY,6/3/93,230400,40.45391565,-80.00145524
1356483.188,418856.3893,34123,4707 LIBERTY AV,ROBBERY,6/3/93,80900,40.46220432,-79.94971988
1367382.989,423247.1471,34123,6720 STANTON AV,ROBBERY,6/3/93,110600,40.47499183,-79.91094552
1336503.09,396866.7661,34124,2139 PIONEER AV,ROBBERY,6/4/93,191700,40.40047447,-80.01947086
1341543.662,404294.6825,34124,300 E WARRINGTON AV,ROBBERY,6/4/93,180900,40.42121167,-80.00205833
1338979.962,405928.0894,34124,111 DILWORTH ST,MURDER/MANSLAUGHTER,6/4/93,191400,40.4255141,-80.01141347
1355664.623,409794.0707,34124,3700 DAWSON ST,AGGRAVATED ASSAULT,6/4/93,40600,40.43728006,-79.95184882
1342139.35,411271.9271,34124,300 FORBES AV,ROBBERY,6/4/93,20100,40.44039967,-80.00055809
1349632.048,414263.0773,34124,2400 WEBSTER AV,ROBBERY,6/4/93,50100,40.44912872,-79.97391833
1372996.026,414560.2726,34124,536 BRUSHTON AV,AGGRAVATED ASSAULT,6/4/93,130400,40.45152871,-79.89001864
1343014.207,419835.934,34124,19 SOLAR ST,MURDER/MANSLAUGHTER,6/4/93,262000,40.46396133,-79.99819921
1363415.929,422564.1907,34124,5631 JACKSON RD,ROBBERY,6/4/93,110200,40.47285038,-79.92514043
1363947.533,423143.6166,34124,1023 MELLON ST,ROBBERY,6/4/93,110200,40.47447633,-79.92328145
1350182.468,400071.5733,34125,1019 FISHER ST,AGGRAVATED ASSAULT,6/5/93,160600,40.41022337,-79.97065911
1350182.468,400071.5733,34125,1019 FISHER ST,ROBBERY,6/5/93,160600,40.41022337,-79.97065911
1350845.655,412134.4961,34125,390 BURROWS ST,AGGRAVATED ASSAULT,6/5/93,51000,40.44337142,-79.96936685
1356161.495,413327.757,34125,101 N DITHRIDGE ST,ROBBERY,6/5/93,40400,40.447011,-79.95038063
1375514.053,413837.4244,34125,500 FARGO WY,ROBBERY,6/5/93,130600,40.4497122,-79.88091065
1318112.257,415367.9277,34125,3515 FAIRWOOD ST,AGGRAVATED ASSAULT,6/5/93,280800,40.4499264,-80.08723899
1340268.376,417048.1471,34125,100 ELOISE ST,ROBBERY,6/5/93,220600,40.45611911,-80.0078082
1366444.028,418099.943,34125,6500 FRANKSTOWN AV,ROBBERY,6/5/93,120800,40.46080397,-79.91386632
1366090.418,418286.5948,34125,6451 FRANKSTOWN AV,AGGRAVATED ASSAULT,6/5/93,120800,40.46129238,-79.91515318
1352525.403,420652.0624,34125,3800 BUTLER ST,AGGRAVATED ASSAULT,6/5/93,60300,40.46686041,-79.96410085
1343723.826,404130.7307,34126,740 INDUSTRY ST,ROBBERY,6/6/93,180300,40.4209141,-79.99421549
1338438.24,416399.9953,34126,1100 BRIGHTON RD,ROBBERY,6/6/93,220600,40.45421191,-80.01432296
1340415.26,417954.6335,34126,1508 FEDERAL ST,ROBBERY,6/6/93,220600,40.4586169,-80.0073638
1324587.47,418245.7715,34126,1000 MOYER ST,ROBBERY,6/6/93,202200,40.45829136,-80.06425126
1371880.957,418464.4607,34126,7210 UPLAND ST,ROBBERY,6/6/93,130100,40.46216827,-79.89436482
1361745.729,419343.2848,34126,5600 PENN AV,ROBBERY,6/6/93,111500,40.46389868,-79.93085611
1372963.718,422178.6236,34126,1700 LINCOLN AV,ROBBERY,6/6/93,120200,40.47243269,-79.89079824
1347858.485,412376.921,34127,2000 CENTRE AV,RAPE,6/7/93,30500,40.44383012,-79.98011785
1351244.658,413388.9191,34127,2621 CENTRE AV,AGGRAVATED ASSAULT,6/7/93,50100,40.44684123,-79.96804693
1373856.388,414059.6246,34127,7900 TIOGA ST,ROBBERY,6/7/93,130400,40.45021202,-79.88688451
1348432.577,414072.8852,34127,800 WHITESIDE RD,AGGRAVATED ASSAULT,6/7/93,50900,40.44852382,-79.9782096
1348432.577,414072.8852,34127,800 WHITESIDE RD,ROBBERY,6/7/93,50900,40.44852382,-79.9782096
1363297.176,422011.2418,34127,5622 STANTON AV,AGGRAVATED ASSAULT,6/7/93,111300,40.47132498,-79.92551819
1335280.015,394005.354,34128,706 BAYRIDGE AV,RAPE,6/8/93,191800,40.3925361,-80.02359644
1351326.378,410393.2886,34128,185 BURROWS ST,AGGRAVATED ASSAULT,6/8/93,51000,40.43862647,-79.96748317
1346367.203,412174.2777,34128,529 PROTECTORY PL,RAPE,6/8/93,30500,40.44317055,-79.98545568
1350777.16,412499.881,34128,416 BURROWS ST,AGGRAVATED ASSAULT,6/8/93,51000,40.44436936,-79.96964586
1374099.396,414561.2026,34128,7900 INGLENOOK PL,ROBBERY,6/8/93,130400,40.45160458,-79.88605517
1374448.466,414853.9823,34128,600 OAKWOOD ST,ROBBERY,6/8/93,130600,40.45243119,-79.88482666
1343128.621,417341.3352,34128,800 TRIPOLI ST,ROBBERY,6/8/93,230400,40.4571239,-79.99756
1339037.226,417577.7767,34128,513 JACKSONIA ST,ROBBERY,6/8/93,250300,40.45748598,-80.01227966
1334755.585,418172.4578,34128,1400 ADAMS ST,ROBBERY,6/8/93,210700,40.45881576,-80.02771613
1373270.815,421631.8534,34128,7260 CAMPANIA ST,ROBBERY,6/8/93,120200,40.47095268,-79.88964713
1373270.815,421631.8534,34128,7260 CAMPANIA ST,ROBBERY,6/8/93,120200,40.47095268,-79.88964713
1332747.053,427663.0629,34128,1272 BENTON AV,ROBBERY,6/8/93,270800,40.48471617,-80.03581439
1343346.842,412406.7341,34129,900 LIBERTY AV,ROBBERY,6/9/93,20100,40.44359808,-79.99632505
1342623.51,412532.5744,34129,823 PENN AV,ROBBERY,6/9/93,20100,40.44389287,-79.99893454
1358599.467,416561.4078,34129,5205 BAUM BL,ROBBERY,6/9/93,80400,40.456051,-79.94191196
1339117.012,417013.3127,34129,1246 RESACA PL,ROBBERY,6/9/93,220600,40.45594265,-80.01194109
1339910.681,417577.0695,34129,1408 ARCH ST,ROBBERY,6/9/93,250300,40.45754541,-80.00914179
1369459.192,420265.3119,34129,1112 MONTEZUMA ST,ROBBERY,6/9/93,120300,40.46694838,-79.90322346
1359954.633,422448.7685,34129,5214 SCHENLEY AV,AGGRAVATED ASSAULT,6/9/93,101600,40.47229898,-79.93756765
1341771.667,423650.299,34129,100 PENFORT ST,ROBBERY,6/9/93,260900,40.47434138,-80.00301307
1357442.693,400355.8134,34130,4800 SECOND AV,ROBBERY,6/10/93,151500,40.41150152,-79.94462051
1342472.295,403870.9392,34130,500 CLIMAX ST,AGGRAVATED ASSAULT,6/10/93,180900,40.42011382,-79.99868533
1354811.177,407949.5754,34130,3253 WARD ST,ROBBERY,6/10/93,40900,40.43216006,-79.95474847
